Inning,Over.Ball,Over,Ball,Bowler,Batter,Runs,Outcome,Is Four,Is Six,Is Wicket,Is Extra,Extra Type,Commentary
Pakistan 2nd Inning,80.1,80,1,Dan Lawrence,Razaullah,0,no run,No,No,No,No,,"Dot ball !! off break ball,  good length,  on the leg stump,  Razaullah hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,79.6,79,6,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Mohammad Abbas hangs in the crease and slash flick shot towards mid on,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,79.5,79,5,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! bouncer,  good length,  on the stumps,  Mohammad Abbas hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,79.4,79,4,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Abbas hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
Pakistan 2nd Inning,79.3,79,3,Josh Tongue,Razaullah,1,1 run,No,No,No,No,,"Razaullah goes forward and plays a well-timed flick shot off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at deep fine leg for 1 run."
Pakistan 2nd Inning,79.2,79,2,Josh Tongue,Mohammad Abbas,0,1 bye,No,No,No,Yes,bye,"Bye !! fast ball,  good length,  on the leg stump,  Mohammad Abbas goes forward,  aims to play it,  but the ball evades the batter and keeper,  they are quick to steal 1 runs off bye."
Pakistan 2nd Inning,79.1,79,1,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Mohammad Abbas hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,78.6,78,6,Gus Atkinson,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the stumps,  Razaullah hangs in the crease,  exhibits impeccable timing as batter hammers pull sending it flying to the deep mid wicket region for a remarkable Maximum!"
Pakistan 2nd Inning,78.5,78,5,Gus Atkinson,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the stumps,  Razaullah hangs in the crease,  exhibits impeccable timing as batter hammers and sends it flying to the long on region for a remarkable Maximum!"
Pakistan 2nd Inning,78.4,78,4,Gus Atkinson,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Gus Atkinson sends down a delivery outside the stumps,  and Razaullah goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,78.3,78,3,Gus Atkinson,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the off stump,  Razaullah goes back,  exhibits impeccable timing as batter hammers and sends it flying to the deep mid wicket region for a remarkable Maximum!"
Pakistan 2nd Inning,78.2,78,2,Gus Atkinson,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  Gus Atkinson sends down a delivery outside the off stump,  and Razaullah goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,78.1,78,1,Gus Atkinson,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Razaullah goes forward,  tucks defensive shot toward the fielder at mid off,  who halts the ball."
Pakistan 2nd Inning,77.6,77,6,Josh Tongue,Mohammad Abbas,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps. Mohammad Abbas goes back,  hits pull in the gap towards long on,  and ball finds the ropes in a flash for four."
Pakistan 2nd Inning,77.5,77,5,Josh Tongue,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Abbas goes forward and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,77.4,77,4,Josh Tongue,Razaullah,1,1 run,No,No,No,No,,"Josh Tongue serves a full delivery on off stump, pushed away to take one."
Pakistan 2nd Inning,77.3,77,3,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  yorker,  on the off stump,  Razaullah goes forward,  tucks defensive shot toward the fielder at mid on,  who halts the ball."
Pakistan 2nd Inning,77.2,77,2,Josh Tongue,Razaullah,0,no run,No,No,No,No,,Josh Tongue runs in and delivers a dot ball as the batter defends safely.
Pakistan 2nd Inning,77.1,77,1,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes back,  tries to play but misses to get the bat on it."
Pakistan 2nd Inning,76.6,76,6,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! slower ball,  full length,  on the off stump,  Mohammad Abbas goes forward,  plays it with soft hands towards short mid wicket,  but the fielder is quick to react and prevents the run."
Pakistan 2nd Inning,76.5,76,5,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Mohammad Abbas goes forward,  tucks defensive shot toward the fielder at mid on,  who halts the ball."
Pakistan 2nd Inning,76.4,76,4,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Abbas goes forward to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,76.3,76,3,Gus Atkinson,Mohammad Abbas,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the leg stump,  Gus Atkinson sends down a delivery outside the leg stump,  and Mohammad Abbas goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,76.2,76,2,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Abbas goes forward and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,76.1,76,1,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  goes forward,  plays flick shot to the short mid wicket."
Pakistan 2nd Inning,75.6,75,6,Josh Tongue,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  short length,  on the stumps,  Josh Tongue sends down a delivery outside the stumps,  and Razaullah goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,75.5,75,5,Josh Tongue,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! slower ball,  back of length,  on the stumps,  Josh Tongue sends down a delivery outside the stumps,  and Razaullah goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,75.4,75,4,Josh Tongue,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  Razaullah goes forward to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,75.3,75,3,Josh Tongue,Razaullah,0,no run,No,No,No,No,,"Dot ball !! fast ball,  back of length,  on the leg stump,  goes forward,  but decided to leave the ball at last."
Pakistan 2nd Inning,75.2,75,2,Josh Tongue,Razaullah,6,Six,No,Yes,No,No,,"Six !! What a delivery! fast ball lands right on the off stump,  Razaullah goes back,  exhibits impeccable timing as batter hammers pull sending it flying to the deep square leg region for a remarkable Maximum!"
Pakistan 2nd Inning,75.1,75,1,Josh Tongue,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Josh Tongue sends down a delivery outside the stumps,  and Razaullah goes back and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,74.6,74,6,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  yorker,  on the stumps,  Mohammad Abbas goes forward,  dabs defensive shot with soft hands toward mid off,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,74.5,74,5,Gus Atkinson,Mohammad Abbas,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes forward,  plays defensive shot to the short cover."
Pakistan 2nd Inning,74.3,74,3,Gus Atkinson,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the leg stump,  goes forward,  but decided to leave the ball at last."
Pakistan 2nd Inning,74.2,74,2,Gus Atkinson,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Mohammad Imran Randhawa goes forward and slash defensive shot towards mid on,  but the fielder reacts promptly and blocks it right away."
Pakistan 2nd Inning,74.1,74,1,Gus Atkinson,Razaullah,1,1 run,No,No,No,No,,"fast ball,  yorker,  on the stumps,  Razaullah hangs in the crease to make a room for himself and hits it towards mid on for 1 run."
Pakistan 2nd Inning,73.6,73,6,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Mohammad Imran Randhawa goes forward to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,73.5,73,5,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Jofra Archer sends down a delivery outside the stumps,  and Mohammad Imran Randhawa goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,73.5,73,5,Jofra Archer,Mohammad Imran Randhawa,0,1 no ball,No,No,No,Yes,no_ball,"No ball !! bouncer,  back of length,  on the stumps,  Mohammad Imran Randhawa goes back,  whacks an elegant pull earning,  It's a no ball!! Jofra Archer overstepped the crease."
Pakistan 2nd Inning,73.4,73,4,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Mohammad Imran Randhawa goes forward,  dabs defensive shot with soft hands toward short cover,  but the fielder is quick to react,  thwarts the ball."
Pakistan 2nd Inning,73.3,73,3,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Jofra Archer sends down a delivery outside the off stump,  and Mohammad Imran Randhawa goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,73.2,73,2,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,Jofra Archer delivers a dot ball as the batter defends safely.
Pakistan 2nd Inning,73.1,73,1,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Mohammad Imran Randhawa hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,72.6,72,6,Gus Atkinson,Razaullah,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Gus Atkinson sends down a delivery outside the stumps,  and Razaullah goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,72.5,72,5,Gus Atkinson,Razaullah,4,Four,Yes,No,Yes,No,,"Four !! fast ball,  full length,  on the off stump,  Short and well outside the off stump. Razaullah hangs in the crease,  it to the long off,  races away and finds the boundary."
Pakistan 2nd Inning,72.3,72,3,Gus Atkinson,Mohammad Imran Randhawa,1,1 run,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Mohammad Imran Randhawa goes back to make a confident defensive shot,  sending the ball towards deep square leg for 1 run."
Pakistan 2nd Inning,72.2,72,2,Gus Atkinson,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays flick shot to the short mid wicket."
Pakistan 2nd Inning,72.1,72,1,Gus Atkinson,Ghazi Ghori,1,1 run,No,No,No,No,,"Ghazi Ghori goes forward to take fast ball of good length aimed on the stumps,  executing a confident defensive shot that sent the ball sailing towards short mid wicket for 1 run."
Pakistan 2nd Inning,71.6,71,6,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot Ball !! bouncer,  back of length,  on the stumps,  and Mohammad Imran Randhawa hangs on and tries to hit pull,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,71.5,71,5,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Imran Randhawa goes forward to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,71.4,71,4,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the stumps,  Mohammad Imran Randhawa goes forward to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,71.3,71,3,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  back of length,  on the off stump,  Mohammad Imran Randhawa goes forward to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,71.2,71,2,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot Ball !! outswinger,  good length,  on the stumps,  and Mohammad Imran Randhawa hangs on and tries to hit cut,  but misses it completely as ball beats the bat,  goes to the keeper."
Pakistan 2nd Inning,71.1,71,1,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Mohammad Imran Randhawa goes forward to make a room for himself,  but left it alone for the keeper to collect at the last moment."
Pakistan 2nd Inning,70.6,70,6,Gus Atkinson,Mohammad Imran Randhawa,1,1 run,No,No,No,No,,"Mohammad Imran Randhawa goes forward and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep square leg for 1 run."
Pakistan 2nd Inning,70.5,70,5,Gus Atkinson,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Gus Atkinson sends down a delivery outside the stumps,  and Mohammad Imran Randhawa goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,70.4,70,4,Gus Atkinson,Ghazi Ghori,0,1 leg bye,No,No,No,Yes,leg_bye,"Leg Bye !! inswinger,  good length,  on the leg stump,  Ghazi Ghori goes forward,  aims to slam it,  but deflect off the pads. Batter steals a leg bye for 1 run."
Pakistan 2nd Inning,70.3,70,3,Gus Atkinson,Ghazi Ghori,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Ghazi Ghori goes forward and dabs defensive shot with soft hands,  edged!! and the fielder is quick to react and thwarts the ball."
Pakistan 2nd Inning,70.2,70,2,Gus Atkinson,Ghazi Ghori,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the off stump,  goes back,  plays defensive shot."
Pakistan 2nd Inning,70.1,70,1,Gus Atkinson,Ghazi Ghori,0,no run,No,No,Yes,No,,"Dot ball !! inswinger,  full length,  on the leg stump,  Ghazi Ghori goes forward to the delivery,  letting it go to the keeper without offering a shot."
Pakistan 2nd Inning,69.6,69,6,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Jofra Archer sends down a delivery outside the stumps,  and Mohammad Imran Randhawa goes forward and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,69.5,69,5,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  goes forward,  plays defensive shot to the mid on."
Pakistan 2nd Inning,69.4,69,4,Jofra Archer,Mohammad Imran Randhawa,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the off stump,  Jofra Archer sends down a delivery outside the off stump,  and Mohammad Imran Randhawa hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
Pakistan 2nd Inning,69.3,69,3,Jofra Archer,Mohammad Imran Randhawa,2,2 runs,No,No,No,No,,"Mohammad Imran Randhawa goes back to take fast ball of good length aimed on the stumps,  executing a confident push that sent the ball sailing towards deep point for 2 runs."
